Model,TBS2104X
Firmware Version,v1.31.14

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.02,,,
Sample Interval,1.6e-05,,,
Filter Frequency,2e+08,,,
Record Length,20000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,A
Vertical Offset,0,0,0,0
Vertical Scale,1,1,1,0.05
Label,,,,
TIME,CH1,CH2,CH3,CH4
1.0974e-01,0.39,0.36,-0.05,-0.000499995
1.0976e-01,0.39,0.36,-0.05,-0.000499995
1.0978e-01,0.39,0.36,-0.05,-0.0025
1.0979e-01,0.39,0.36,-0.09,-0.000499995
1.0981e-01,0.39,0.36,-0.05,-0.000499995
1.0982e-01,0.43,0.36,-0.17,-0.0085
1.0984e-01,0.39,0.36,-0.17,-0.0105
1.0986e-01,0.39,0.36,-0.17,-0.0045
1.0987e-01,0.43,0.36,-0.21,-0.0065
1.0989e-01,0.39,0.36,-0.17,-0.0065
1.0990e-01,0.39,0.36,-0.17,-0.0065
1.0992e-01,0.39,0.32,-0.17,-0.0065
1.0994e-01,0.39,0.36,-0.17,-0.0065
1.0995e-01,0.39,0.4,-0.17,-0.0045
1.0997e-01,0.39,0.36,-0.17,-0.0065
1.0998e-01,0.43,0.36,-0.17,-0.0065
1.1000e-01,0.39,0.36,-0.21,-0.0065
1.1002e-01,0.39,0.4,-0.17,-0.0045
1.1003e-01,0.39,0.36,-0.17,-0.0045
1.1005e-01,0.43,0.36,-0.21,-0.0065
1.1006e-01,0.39,0.32,-0.17,-0.0065
1.1008e-01,0.39,0.36,-0.17,-0.0045
1.1010e-01,0.39,0.36,-0.21,-0.0065
1.1011e-01,0.39,0.32,-0.17,-0.0065
1.1013e-01,0.39,0.36,-0.21,-0.0045
1.1014e-01,0.39,0.32,-0.21,-0.0065
1.1016e-01,0.39,0.32,-0.17,-0.0045
1.1018e-01,0.39,0.36,-0.17,-0.0045
1.1019e-01,0.43,0.32,-0.17,-0.0045
1.1021e-01,0.39,0.36,-0.17,-0.0045
1.1022e-01,0.43,0.36,-0.17,-0.0065
1.1024e-01,0.43,0.36,-0.17,-0.0045
1.1026e-01,0.39,0.36,-0.21,-0.0065
1.1027e-01,0.39,0.36,-0.17,-0.0045
1.1029e-01,0.39,0.36,-0.17,-0.0065
1.1030e-01,0.39,0.36,-0.17,-0.0065
1.1032e-01,0.39,0.32,-0.17,-0.0045
1.1034e-01,0.39,0.32,-0.21,-0.0085
1.1035e-01,0.35,0.32,-0.17,-0.0045
1.1037e-01,0.39,0.36,-0.17,-0.0065
1.1038e-01,0.39,0.36,-0.17,-0.0045
1.1040e-01,0.39,0.36,-0.17,-0.0065
1.1042e-01,0.39,0.36,-0.17,-0.0065
1.1043e-01,0.39,0.32,-0.17,-0.0065
1.1045e-01,0.39,0.36,-0.17,-0.0065
1.1046e-01,0.39,0.36,-0.17,-0.0045
1.1048e-01,0.39,0.36,-0.17,-0.0085
1.1050e-01,0.39,0.32,-0.17,-0.0065
1.1051e-01,0.39,0.36,-0.17,-0.0065
1.1053e-01,0.39,0.32,-0.17,-0.0045
1.1054e-01,0.39,0.36,-0.17,-0.0045
1.1056e-01,0.39,0.36,-0.17,-0.0065
1.1058e-01,0.43,0.36,-0.05,0.0075
1.1059e-01,0.39,0.32,-0.05,-0.0045
1.1061e-01,0.39,0.36,-0.09,-0.0025
1.1062e-01,0.39,0.4,-0.05,-0.000499995
1.1064e-01,0.39,0.36,-0.05,-0.000499995
1.1066e-01,0.39,0.36,-0.05,-0.000499995
1.1067e-01,0.39,0.36,-0.05,-0.000499995
1.1069e-01,0.39,0.36,-0.05,-0.000499995
1.1070e-01,0.39,0.36,-0.05,-0.000499995
1.1072e-01,0.39,0.36,-0.01,-0.000499995
1.1074e-01,0.39,0.36,-0.05,-0.000499995
1.1075e-01,0.39,0.36,-0.05,-0.000499995
1.1077e-01,0.39,0.32,-0.01,-0.000499995
1.1078e-01,0.39,0.36,-0.05,-0.000499995
1.1080e-01,0.39,0.36,-0.05,-0.000499995
1.1082e-01,0.39,0.36,-0.05,-0.000499995
1.1083e-01,0.39,0.36,-0.05,-0.000499995
1.1085e-01,0.39,0.36,-0.05,-0.000499995
1.1086e-01,0.43,0.36,-0.05,-0.000499995
1.1088e-01,0.35,0.36,-0.05,-0.000499995
1.1090e-01,0.39,0.36,-0.05,-0.000499995
1.1091e-01,0.39,0.36,-0.01,-0.000499995
1.1093e-01,0.39,0.4,-0.05,-0.000499995
1.1094e-01,0.35,0.36,-0.01,-0.0025
1.1096e-01,0.39,0.36,-0.05,-0.000499995
1.1098e-01,0.39,0.36,-0.05,-0.000499995
1.1099e-01,0.39,0.36,-0.09,-0.000499995
1.1101e-01,0.35,0.36,-0.05,-0.000499995
1.1102e-01,0.39,0.36,-0.05,-0.000499995
1.1104e-01,0.39,0.36,-0.05,-0.000499995
1.1106e-01,0.39,0.32,-0.05,-0.000499995
1.1107e-01,0.35,0.36,-0.05,-0.000499995
1.1109e-01,0.39,0.36,-0.01,-0.000499995
1.1110e-01,0.39,0.36,-0.05,-0.000499995
1.1112e-01,0.39,0.32,-0.01,-0.000499995
1.1114e-01,0.39,0.32,-0.05,-0.000499995
1.1115e-01,0.39,0.32,-0.05,-0.000499995
1.1117e-01,0.39,0.36,-0.05,-0.000499995
1.1118e-01,0.39,0.36,-0.05,-0.000499995
1.1120e-01,0.43,0.36,-0.05,-0.0025
1.1122e-01,0.39,0.36,-0.05,-0.000499995
1.1123e-01,0.39,0.36,-0.01,-0.0025
1.1125e-01,0.39,0.36,-0.05,-0.000499995
1.1126e-01,0.39,0.32,-0.05,-0.000499995
1.1128e-01,0.39,0.36,-0.01,-0.000499995
1.1130e-01,0.39,0.36,-0.01,-0.000499995
1.1131e-01,0.39,0.36,-0.01,-0.000499995
1.1133e-01,0.35,0.36,-0.05,-0.000499995
1.1134e-01,0.39,0.36,-0.05,-0.000499995
1.1136e-01,0.35,0.36,-0.05,-0.000499995
1.1138e-01,0.39,0.36,-0.05,-0.000499995
1.1139e-01,0.39,0.36,-0.05,-0.000499995
1.1141e-01,0.35,0.36,-0.01,-0.000499995
1.1142e-01,0.39,0.36,0.07,-0.0025
1.1144e-01,0.39,0.32,0.11,0.0115
1.1146e-01,0.39,0.36,0.07,0.0015
1.1147e-01,0.39,0.36,0.07,0.0035
1.1149e-01,0.39,0.32,0.11,0.0055
1.1150e-01,0.39,0.36,0.07,0.0055
1.1152e-01,0.35,0.36,0.11,0.0035
1.1154e-01,0.39,0.36,0.11,0.0055
1.1155e-01,0.43,0.32,0.11,0.0035
1.1157e-01,0.39,0.36,0.11,0.0055
1.1158e-01,0.39,0.36,0.11,0.0055
1.1160e-01,0.39,0.36,0.11,0.0035
1.1162e-01,0.39,0.36,0.11,0.0055
1.1163e-01,0.39,0.36,0.11,0.0035
1.1165e-01,0.39,0.36,0.11,0.0055
1.1166e-01,0.39,0.36,0.11,0.0055
1.1168e-01,0.35,0.32,0.07,0.0055
1.1170e-01,0.39,0.36,0.07,0.0035
1.1171e-01,0.39,0.32,0.11,0.0035
1.1173e-01,0.39,0.36,0.07,0.0055
1.1174e-01,0.39,0.36,0.11,0.0035
1.1176e-01,0.39,0.32,0.11,0.0035
1.1178e-01,0.39,0.36,0.11,0.0035
1.1179e-01,0.43,0.36,0.07,0.0055
1.1181e-01,0.39,0.32,0.11,0.0035
1.1182e-01,0.39,0.36,0.11,0.0035
1.1184e-01,0.39,0.36,0.07,0.0055
1.1186e-01,0.39,0.36,0.11,0.0055
1.1187e-01,0.39,0.36,0.11,0.0035
1.1189e-01,0.39,0.36,0.11,0.0035
1.1190e-01,0.39,0.36,0.07,0.0035
1.1192e-01,0.39,0.4,0.11,0.0055
1.1194e-01,0.39,0.36,0.11,0.0055
1.1195e-01,0.39,0.36,0.11,0.0055
1.1197e-01,0.39,0.36,0.07,0.0055
1.1198e-01,0.39,0.4,0.07,0.0055
1.1200e-01,0.39,0.36,0.07,0.0055
1.1202e-01,0.39,0.36,0.11,0.0055
1.1203e-01,0.39,0.4,0.11,0.0055
1.1205e-01,0.39,0.4,0.11,0.0055
1.1206e-01,0.39,0.32,0.11,0.0055
1.1208e-01,0.39,0.36,0.11,0.0035
1.1210e-01,0.39,0.36,0.11,0.0035
1.1211e-01,0.39,0.36,0.11,0.0035
1.1213e-01,0.39,0.4,-0.05,-0.000499995
1.1214e-01,0.39,0.32,-0.01,-0.0045
1.1216e-01,0.39,0.36,-0.05,0.0035
1.1218e-01,0.39,0.36,-0.05,-0.000499995
1.1219e-01,0.39,0.36,-0.05,-0.000499995
1.1221e-01,0.39,0.36,-0.05,-0.000499995
1.1222e-01,0.43,0.36,-0.05,-0.000499995
1.1224e-01,0.39,0.32,-0.05,-0.000499995
1.1226e-01,0.39,0.36,-0.05,-0.000499995
1.1227e-01,0.43,0.32,-0.01,-0.0025
1.1229e-01,0.39,0.36,-0.05,-0.0025
1.1230e-01,0.39,0.36,-0.05,-0.000499995
1.1232e-01,0.39,0.36,-0.05,-0.000499995
1.1234e-01,0.39,0.36,-0.05,-0.000499995
1.1235e-01,0.39,0.36,-0.01,-0.000499995
1.1237e-01,0.35,0.32,-0.05,-0.000499995
1.1238e-01,0.39,0.36,-0.05,-0.000499995
1.1240e-01,0.39,0.36,-0.05,-0.000499995
1.1242e-01,0.35,0.36,-0.01,-0.000499995
1.1243e-01,0.35,0.36,-0.05,-0.000499995
1.1245e-01,0.39,0.36,-0.01,-0.0025
1.1246e-01,0.39,0.36,-0.09,-0.000499995
1.1248e-01,0.39,0.36,-0.05,-0.000499995
1.1250e-01,0.35,0.36,-0.01,-0.000499995
1.1251e-01,0.39,0.36,-0.05,-0.000499995
1.1253e-01,0.39,0.32,-0.05,-0.000499995
1.1254e-01,0.39,0.36,-0.01,-0.0025
1.1256e-01,0.39,0.32,-0.05,-0.000499995
1.1258e-01,0.39,0.36,-0.05,-0.000499995
1.1259e-01,0.39,0.36,-0.05,-0.000499995
1.1261e-01,0.39,0.36,-0.09,-0.000499995
1.1262e-01,0.79,0.36,0.23,0.0075
1.1264e-01,0.79,0.32,0.23,0.0075
1.1266e-01,0.79,0.32,0.27,0.0095
1.1267e-01,0.79,0.36,0.23,0.0095
1.1269e-01,0.83,0.36,0.23,0.0075
1.1270e-01,0.83,0.36,0.19,0.0095
1.1272e-01,0.79,0.36,0.39,0.0215
1.1274e-01,0.79,0.36,0.35,0.0095
1.1275e-01,0.79,0.36,0.39,0.0175
1.1277e-01,0.83,0.36,0.39,0.0155
1.1278e-01,0.79,0.36,0.35,0.0135
1.1280e-01,0.79,0.36,0.39,0.0155
1.1282e-01,0.79,0.32,0.35,0.0155
1.1283e-01,0.79,0.32,0.39,0.0155
1.1285e-01,0.79,0.36,0.39,0.0155
1.1286e-01,0.79,0.36,0.39,0.0155
1.1288e-01,0.79,0.36,0.39,0.0155
1.1290e-01,0.79,0.36,0.39,0.0155
1.1291e-01,0.79,0.36,0.35,0.0155
1.1293e-01,0.79,0.36,0.35,0.0155
1.1294e-01,0.79,0.36,0.39,0.0155
1.1296e-01,0.79,0.32,0.35,0.0155
1.1298e-01,0.79,0.36,0.35,0.0155
1.1299e-01,0.79,0.36,0.39,0.0155
1.1301e-01,0.79,0.32,0.39,0.0155
1.1302e-01,0.83,0.32,0.39,0.0155
1.1304e-01,0.79,0.36,0.39,0.0155
1.1306e-01,0.79,0.36,0.39,0.0155
1.1307e-01,0.79,0.36,0.35,0.0155
1.1309e-01,0.79,0.36,0.35,0.0135
1.1310e-01,0.79,0.36,0.39,0.0155
1.1312e-01,0.79,0.36,0.35,0.0155
1.1314e-01,0.79,0.36,0.39,0.0135
1.1315e-01,0.79,0.32,0.35,0.0155
1.1317e-01,0.39,0.36,0.11,0.0155
1.1318e-01,0.35,0.36,0.07,0.0055
1.1320e-01,0.35,0.36,0.07,0.0055
1.1322e-01,0.39,0.36,0.11,0.0035
1.1323e-01,0.39,0.36,0.07,0.0055
1.1325e-01,0.39,0.36,0.07,0.0055
1.1326e-01,0.39,0.4,0.11,0.0055
1.1328e-01,0.39,0.36,0.11,0.0055
1.1330e-01,0.39,0.36,0.11,0.0035
1.1331e-01,0.39,0.36,0.11,0.0035
1.1333e-01,0.35,0.36,0.11,0.0055
1.1334e-01,0.39,0.36,0.11,0.0055
1.1336e-01,0.39,0.36,0.11,0.0055
1.1338e-01,0.39,0.36,0.07,0.0055
1.1339e-01,0.39,0.36,0.11,0.0055
1.1341e-01,0.35,0.32,0.11,0.0055
1.1342e-01,0.35,0.36,0.11,0.0055
1.1344e-01,0.39,0.36,0.07,0.0055
1.1346e-01,0.39,0.32,0.11,0.0055
1.1347e-01,0.39,0.36,0.11,0.0055
1.1349e-01,0.39,0.36,0.11,0.0055
1.1350e-01,0.43,0.36,0.11,0.0055
1.1352e-01,0.39,0.36,0.07,0.0055
1.1354e-01,0.39,0.36,0.11,0.0055
1.1355e-01,0.35,0.36,0.07,0.0055
1.1357e-01,0.35,0.36,0.11,0.0035
1.1358e-01,0.39,0.36,0.11,0.0055
1.1360e-01,0.39,0.32,0.07,0.0035
1.1362e-01,0.39,0.36,0.11,0.0055
1.1363e-01,0.39,0.32,0.07,0.0055
1.1365e-01,0.39,0.36,0.11,0.0055
1.1366e-01,0.39,0.36,0.11,0.0055
1.1368e-01,0.39,0.36,0.07,0.0035
1.1370e-01,0.39,0.36,0.07,0.0035
1.1371e-01,0.39,0.36,0.07,0.0035
1.1373e-01,0.39,0.36,0.11,0.0055
1.1374e-01,0.39,0.36,0.11,0.0055
1.1376e-01,0.39,0.32,0.11,0.0055
1.1378e-01,0.39,0.36,0.11,0.0035
1.1379e-01,0.39,0.36,0.07,0.0055
1.1381e-01,0.39,0.36,0.11,0.0055
1.1382e-01,0.39,0.36,0.11,0.0035
1.1384e-01,0.39,0.36,0.07,0.0055
1.1386e-01,0.39,0.36,0.07,0.0055
1.1387e-01,0.39,0.32,0.07,0.0035
1.1389e-01,0.39,0.36,0.11,0.0035
1.1390e-01,0.39,0.32,0.11,0.0055
1.1392e-01,0.79,0.4,0.35,0.0095
1.1394e-01,0.79,0.36,0.35,0.0155
1.1395e-01,0.79,0.32,0.35,0.0115
1.1397e-01,0.79,0.36,0.39,0.0155
1.1398e-01,0.83,0.36,0.35,0.0155
1.1400e-01,0.79,0.36,0.35,0.0135
1.1402e-01,0.79,0.36,0.39,0.0155
1.1403e-01,0.79,0.36,0.35,0.0155
1.1405e-01,0.79,0.36,0.39,0.0135
1.1406e-01,0.83,0.36,0.39,0.0155
1.1408e-01,0.79,0.36,0.35,0.0155
1.1410e-01,0.83,0.4,0.35,0.0135
1.1411e-01,0.79,0.32,0.39,0.0155
1.1413e-01,0.79,0.36,0.39,0.0155
1.1414e-01,0.79,0.36,0.39,0.0155
1.1416e-01,0.79,0.36,0.35,0.0155
1.1418e-01,0.79,0.36,0.39,0.0155
1.1419e-01,0.79,0.32,0.35,0.0155
1.1421e-01,0.79,0.36,0.39,0.0155
1.1422e-01,0.83,0.36,0.35,0.0135
1.1424e-01,0.79,0.36,0.39,0.0155
1.1426e-01,0.79,0.36,0.35,0.0155
1.1427e-01,0.79,0.36,0.39,0.0155
1.1429e-01,0.83,0.36,0.39,0.0135
1.1430e-01,0.79,0.36,0.35,0.0155
1.1432e-01,0.83,0.36,0.39,0.0155
1.1434e-01,0.79,0.36,0.39,0.0155
1.1435e-01,0.83,0.36,0.35,0.0155
1.1437e-01,0.79,0.36,0.39,0.0135
1.1438e-01,0.79,0.32,0.39,0.0155
1.1440e-01,0.79,0.36,0.39,0.0155
1.1442e-01,0.79,0.36,0.35,0.0155
1.1443e-01,0.79,0.32,0.39,0.0155
1.1445e-01,0.79,0.36,0.35,0.0155
1.1446e-01,0.83,0.36,0.35,0.0155
1.1448e-01,0.83,0.36,0.35,0.0155
1.1450e-01,0.79,0.32,0.39,0.0155
1.1451e-01,0.79,0.36,0.39,0.0135
1.1453e-01,0.79,0.32,0.39,0.0155
1.1454e-01,0.79,0.4,0.35,0.0155
1.1456e-01,0.79,0.36,0.39,0.0155
1.1458e-01,0.83,0.36,0.35,0.0175
1.1459e-01,0.79,0.4,0.35,0.0155
1.1461e-01,0.83,0.32,0.39,0.0155
1.1462e-01,0.83,0.36,0.35,0.0155
1.1464e-01,0.79,0.36,0.39,0.0155
1.1466e-01,0.83,0.36,0.39,0.0155
1.1467e-01,0.79,0.36,0.39,0.0155
1.1469e-01,0.79,0.32,0.35,0.0135
1.1470e-01,0.79,0.36,0.35,0.0135
1.1472e-01,0.79,0.32,0.23,0.0035
1.1474e-01,0.79,0.36,0.23,0.0095
1.1475e-01,0.83,0.36,0.19,0.0095
1.1477e-01,0.79,0.36,0.23,0.0075
1.1478e-01,0.79,0.36,0.23,0.0075
1.1480e-01,0.79,0.36,0.19,0.0095
1.1482e-01,0.79,0.36,0.23,0.0095
1.1483e-01,0.83,0.36,0.23,0.0095
1.1485e-01,0.79,0.32,0.19,0.0095
1.1486e-01,0.83,0.36,0.19,0.0095
1.1488e-01,0.79,0.32,0.23,0.0095
1.1490e-01,0.83,0.36,0.23,0.0095
1.1491e-01,0.79,0.36,0.23,0.0075
1.1493e-01,0.79,0.36,0.23,0.0095
1.1494e-01,0.79,0.32,0.23,0.0095
1.1496e-01,0.83,0.36,0.23,0.0095
1.1498e-01,0.79,0.32,0.23,0.0095
1.1499e-01,0.83,0.32,0.23,0.0095
1.1501e-01,0.79,0.36,0.23,0.0095
1.1502e-01,0.79,0.36,0.23,0.0095
1.1504e-01,0.79,0.4,0.23,0.0095
1.1506e-01,0.83,0.36,0.23,0.0095
1.1507e-01,0.79,0.32,0.23,0.0095
1.1509e-01,0.79,0.32,0.23,0.0095
1.1510e-01,0.83,0.36,0.23,0.0095
1.1512e-01,0.79,0.36,0.23,0.0095
1.1514e-01,0.83,0.36,0.19,0.0095
1.1515e-01,0.79,0.36,0.23,0.0095
1.1517e-01,0.79,0.36,0.23,0.0075
1.1518e-01,0.79,0.36,0.23,0.0095
1.1520e-01,0.79,0.36,0.23,0.0095
1.1522e-01,0.79,0.36,0.19,0.0095
1.1523e-01,0.83,0.36,0.23,0.0095
1.1525e-01,0.79,0.36,0.23,0.0095
1.1526e-01,0.79,0.32,0.23,0.0115
1.1528e-01,0.79,0.36,0.19,0.0095
1.1530e-01,0.79,0.36,0.23,0.0095
1.1531e-01,0.79,0.4,0.23,0.0095
1.1533e-01,0.79,0.36,0.23,0.0095
1.1534e-01,0.83,0.36,0.19,0.0095
1.1536e-01,0.79,0.36,0.23,0.0095
1.1538e-01,0.79,0.36,0.23,0.0095
1.1539e-01,0.79,0.36,0.19,0.0095
1.1541e-01,0.79,0.36,0.23,0.0095
1.1542e-01,0.79,0.32,0.19,0.0095
1.1544e-01,0.79,0.36,0.23,0.0095
1.1546e-01,0.79,0.36,0.23,0.0095
1.1547e-01,0.79,0.36,0.35,0.0215
1.1549e-01,0.79,0.36,0.35,0.0075
1.1550e-01,0.83,0.36,0.39,0.0155
1.1552e-01,0.79,0.36,0.39,0.0155
1.1554e-01,0.79,0.36,0.39,0.0155
1.1555e-01,0.79,0.36,0.35,0.0155
1.1557e-01,0.79,0.32,0.35,0.0155
1.1558e-01,0.79,0.36,0.35,0.0155
1.1560e-01,0.79,0.36,0.39,0.0155
1.1562e-01,0.83,0.36,0.39,0.0155
1.1563e-01,0.79,0.32,0.35,0.0155
1.1565e-01,0.79,0.36,0.39,0.0155
1.1566e-01,0.79,0.36,0.39,0.0155
1.1568e-01,0.79,0.36,0.39,0.0135
1.1570e-01,0.79,0.36,0.35,0.0155
1.1571e-01,0.79,0.36,0.35,0.0155
1.1573e-01,0.79,0.36,0.39,0.0155
1.1574e-01,0.79,0.36,0.39,0.0155
1.1576e-01,0.83,0.36,0.35,0.0155
1.1578e-01,0.79,0.36,0.39,0.0135
1.1579e-01,0.79,0.36,0.39,0.0155
1.1581e-01,0.79,0.36,0.35,0.0155
1.1582e-01,0.79,0.36,0.39,0.0155
1.1584e-01,0.79,0.36,0.39,0.0155
1.1586e-01,0.79,0.36,0.39,0.0155
1.1587e-01,0.79,0.32,0.35,0.0155
1.1589e-01,0.79,0.36,0.35,0.0155
1.1590e-01,0.83,0.36,0.35,0.0155
1.1592e-01,0.79,0.36,0.35,0.0155
1.1594e-01,0.79,0.36,0.39,0.0155
1.1595e-01,0.79,0.36,0.39,0.0155
1.1597e-01,0.79,0.36,0.47,-0.000499995
1.1598e-01,0.79,0.36,0.51,0.0235
1.1600e-01,0.83,0.36,0.51,0.0155
1.1602e-01,0.79,0.36,0.35,0.0195
1.1603e-01,0.83,0.36,0.35,0.0115
1.1605e-01,0.79,0.4,0.35,0.0115
1.1606e-01,0.79,0.36,0.35,0.0175
1.1608e-01,0.79,0.36,0.35,0.0155
1.1610e-01,0.79,0.36,0.39,0.0155
1.1611e-01,0.79,0.36,0.39,0.0155
1.1613e-01,0.79,0.36,0.35,0.0155
1.1614e-01,0.79,0.36,0.39,0.0155
1.1616e-01,0.83,0.36,0.39,0.0155
1.1618e-01,0.79,0.36,0.35,0.0155
1.1619e-01,0.83,0.36,0.35,0.0155
1.1621e-01,0.79,0.36,0.39,0.0155
1.1622e-01,0.83,0.36,0.39,0.0115
1.1624e-01,0.79,0.36,0.39,0.0135
1.1626e-01,0.79,0.36,0.39,0.0155
1.1627e-01,0.79,0.4,0.39,0.0135
1.1629e-01,0.79,0.36,0.35,0.0155
1.1630e-01,0.79,0.36,0.39,0.0135
1.1632e-01,0.79,0.36,0.39,0.0155
1.1634e-01,0.79,0.36,0.39,0.0155
1.1635e-01,0.79,0.36,0.35,0.0155
1.1637e-01,0.79,0.36,0.39,0.0155
1.1638e-01,0.79,0.36,0.39,0.0155
1.1640e-01,0.83,0.36,0.39,0.0155
1.1642e-01,0.79,0.32,0.39,0.0155
1.1643e-01,0.79,0.36,0.39,0.0155
1.1645e-01,0.83,0.36,0.39,0.0155
1.1646e-01,0.79,0.32,0.39,0.0155
1.1648e-01,0.79,0.36,0.35,0.0155
1.1650e-01,0.79,0.36,0.39,0.0135
1.1651e-01,0.83,0.32,0.23,0.0155
1.1653e-01,0.79,0.36,0.23,0.0175
1.1654e-01,0.79,0.32,0.23,0.0075
1.1656e-01,0.79,0.36,0.23,0.0075
1.1658e-01,0.79,0.36,0.19,0.0095
1.1659e-01,0.79,0.36,0.23,0.0095
1.1661e-01,0.79,0.36,0.23,0.0095
1.1662e-01,0.83,0.36,0.19,0.0095
1.1664e-01,0.79,0.36,0.23,0.0095
1.1666e-01,0.79,0.32,0.19,0.0095
1.1667e-01,0.79,0.36,0.23,0.0095
1.1669e-01,0.79,0.36,0.23,0.0095
1.1670e-01,0.79,0.32,0.23,0.0095
1.1672e-01,0.83,0.36,0.23,0.0095
1.1674e-01,0.79,0.36,0.23,0.0095
1.1675e-01,0.79,0.32,0.23,0.0095
1.1677e-01,0.79,0.36,0.23,0.0095
1.1678e-01,0.83,0.36,0.19,0.0095
1.1680e-01,0.79,0.32,0.23,0.0095
1.1682e-01,0.79,0.32,0.23,0.0095
1.1683e-01,0.79,0.32,0.23,0.0075
1.1685e-01,0.79,0.36,0.23,0.0095
1.1686e-01,0.83,0.36,0.23,0.0095
1.1688e-01,0.83,0.36,0.23,0.0095
1.1690e-01,0.79,0.36,0.23,0.0095
1.1691e-01,0.83,0.36,0.23,0.0095
1.1693e-01,0.79,0.36,0.19,0.0115
1.1694e-01,0.79,0.36,0.19,0.0095
1.1696e-01,0.83,0.36,0.23,0.0095
1.1698e-01,0.79,0.36,0.23,0.0095
1.1699e-01,0.79,0.36,0.23,0.0095
1.1701e-01,0.79,0.36,0.23,0.0095
1.1702e-01,0.79,0.36,0.19,0.0095
1.1704e-01,0.79,0.36,0.23,0.0095
1.1706e-01,0.79,0.36,0.23,0.0095
1.1707e-01,0.79,0.36,0.23,0.0095
1.1709e-01,0.79,0.36,0.23,0.0095
1.1710e-01,0.79,0.36,0.23,0.0095
1.1712e-01,0.79,0.36,0.23,0.0115
1.1714e-01,0.79,0.36,0.19,0.0095
1.1715e-01,0.79,0.36,0.23,0.0095
1.1717e-01,0.79,0.36,0.23,0.0095
1.1718e-01,0.79,0.36,0.23,0.0095
1.1720e-01,0.79,0.36,0.23,0.0095
1.1722e-01,0.79,0.36,0.23,0.0095
1.1723e-01,0.79,0.36,0.35,0.0095
1.1725e-01,0.79,0.36,0.35,0.0175
1.1726e-01,0.79,0.36,0.35,0.0195
1.1728e-01,0.79,0.36,0.39,0.0115
1.1730e-01,0.83,0.4,0.35,0.0155
1.1731e-01,0.83,0.36,0.39,0.0155
1.1733e-01,0.79,0.4,0.39,0.0135
1.1734e-01,0.79,0.36,0.39,0.0155
1.1736e-01,0.83,0.36,0.39,0.0155
1.1738e-01,0.79,0.36,0.39,0.0155
1.1739e-01,0.79,0.36,0.39,0.0135
1.1741e-01,0.79,0.32,0.39,0.0155
1.1742e-01,0.79,0.36,0.35,0.0155
1.1744e-01,0.79,0.36,0.39,0.0155
1.1746e-01,0.79,0.36,0.39,0.0155
1.1747e-01,0.79,0.32,0.35,0.0155
1.1749e-01,0.79,0.36,0.35,0.0155
1.1750e-01,0.79,0.36,0.39,0.0135
1.1752e-01,0.79,0.32,0.39,0.0155
1.1754e-01,0.79,0.36,0.35,0.0155
1.1755e-01,0.79,0.36,0.39,0.0155
1.1757e-01,0.79,0.36,0.35,0.0155
1.1758e-01,0.79,0.36,0.39,0.0155
1.1760e-01,0.83,0.36,0.39,0.0155
1.1762e-01,0.79,0.32,0.39,0.0135
1.1763e-01,0.79,0.36,0.35,0.0155
1.1765e-01,0.83,0.32,0.39,0.0155
1.1766e-01,0.83,0.36,0.39,0.0155
1.1768e-01,0.79,0.36,0.39,0.0155
1.1770e-01,0.79,0.36,0.35,0.0155
1.1771e-01,0.79,0.36,0.35,0.0155
1.1773e-01,0.79,0.36,0.39,0.0155
1.1774e-01,0.83,0.36,0.39,0.0155
1.1776e-01,0.79,0.36,0.39,0.0135
1.1778e-01,0.83,0.36,0.39,0.0155
1.1779e-01,0.79,0.36,0.39,0.0155
1.1781e-01,0.79,0.36,0.39,0.0155
1.1782e-01,0.79,0.36,0.35,0.0155
1.1784e-01,0.83,0.36,0.35,0.0135
1.1786e-01,0.79,0.32,0.39,0.0155
1.1787e-01,0.79,0.36,0.39,0.0155
1.1789e-01,0.79,0.36,0.39,0.0155
1.1790e-01,0.83,0.36,0.39,0.0155
1.1792e-01,0.79,0.36,0.35,0.0135
1.1794e-01,0.79,0.36,0.39,0.0155
1.1795e-01,0.79,0.36,0.39,0.0155
1.1797e-01,0.79,0.32,0.39,0.0155
1.1798e-01,0.79,0.32,0.35,0.0155
1.1800e-01,0.83,0.32,0.39,0.0155
1.1802e-01,0.79,0.36,0.39,0.0135
1.1803e-01,0.79,0.36,0.35,0.0155
1.1805e-01,0.79,0.36,0.39,0.0155
1.1806e-01,0.39,0.36,0.11,0.0095
1.1808e-01,0.39,0.36,0.07,0.0055
1.1810e-01,0.39,0.36,0.11,0.0095
1.1811e-01,0.39,0.36,0.11,0.0055
1.1813e-01,0.35,0.36,0.11,0.0055
1.1814e-01,0.39,0.32,0.11,0.0055
1.1816e-01,0.39,0.36,0.07,0.0055
1.1818e-01,0.35,0.36,0.11,0.0055
1.1819e-01,0.39,0.36,0.07,0.0055
1.1821e-01,0.39,0.36,0.11,0.0055
1.1822e-01,0.39,0.32,0.11,0.0055
1.1824e-01,0.39,0.36,0.11,0.0055
1.1826e-01,0.39,0.36,0.11,0.0055
1.1827e-01,0.39,0.36,0.11,0.0055
1.1829e-01,0.39,0.32,0.07,0.0035
1.1830e-01,0.39,0.36,0.11,0.0055
