Model,TBS2104X
Firmware Version,v1.31.14

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.01,,,
Sample Interval,8e-06,,,
Filter Frequency,2e+08,,,
Record Length,20000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,A
Vertical Offset,0,0,0,0
Vertical Scale,1,1,0.5,0.2
Label,,,,
TIME,CH1,CH2,CH3,CH4
3.9096e-02,0.79,0.76,0.395,0.018
3.9104e-02,0.79,0.72,0.395,0.018
3.9112e-02,0.79,0.76,0.395,0.018
3.9120e-02,0.79,0.76,0.395,0.018
3.9128e-02,0.75,0.76,0.375,0.00999998
3.9136e-02,0.79,0.76,0.395,0.018
3.9144e-02,0.79,0.76,0.395,0.018
3.9152e-02,0.79,0.72,0.395,0.018
3.9160e-02,0.79,0.76,0.395,0.018
3.9168e-02,0.75,0.76,0.395,0.018
3.9176e-02,0.79,0.76,0.395,0.018
3.9184e-02,0.79,0.76,0.395,0.018
3.9192e-02,0.79,0.76,0.395,0.018
3.9200e-02,0.43,0.36,0.135,0.05
3.9208e-02,0.39,0.36,0.115,0.082
3.9216e-02,0.43,0.36,0.135,0.042
3.9224e-02,0.39,0.36,0.135,0.066
3.9232e-02,0.39,0.36,0.135,0.074
3.9240e-02,0.39,0.36,0.115,0.066
3.9248e-02,0.39,0.36,0.135,0.066
3.9256e-02,0.39,0.36,0.115,0.058
3.9264e-02,0.39,0.36,0.115,0.066
3.9272e-02,0.39,0.36,0.135,0.074
3.9280e-02,0.39,0.36,0.135,0.066
3.9288e-02,0.39,0.32,0.115,0.066
3.9296e-02,0.39,0.32,0.115,0.066
3.9304e-02,0.35,0.36,0.115,0.066
3.9312e-02,0.35,0.36,0.115,0.074
3.9320e-02,0.39,0.32,0.115,0.058
3.9328e-02,0.39,0.36,0.135,0.066
3.9336e-02,0.43,0.36,0.135,0.066
3.9344e-02,0.39,0.36,0.135,0.074
3.9352e-02,0.39,0.4,0.135,0.066
3.9360e-02,0.39,0.36,0.135,0.066
3.9368e-02,0.39,0.36,0.135,0.066
3.9376e-02,0.39,0.36,0.115,0.066
3.9384e-02,0.39,0.36,0.115,0.066
3.9392e-02,0.39,0.36,0.135,0.066
3.9400e-02,0.39,0.36,0.135,0.066
3.9408e-02,0.39,0.36,0.135,0.066
3.9416e-02,0.39,0.36,0.135,0.066
3.9424e-02,0.39,0.32,0.115,0.066
3.9432e-02,0.39,0.36,0.135,0.066
3.9440e-02,0.39,0.4,0.135,0.066
3.9448e-02,0.39,0.36,0.135,0.066
3.9456e-02,0.39,0.36,0.135,0.066
3.9464e-02,0.39,0.36,0.115,0.074
3.9472e-02,0.39,0.36,0.135,0.066
3.9480e-02,0.39,0.36,0.115,0.066
3.9488e-02,0.39,0.36,0.135,0.066
3.9496e-02,0.39,0.36,0.115,0.066
3.9504e-02,0.39,0.36,0.135,0.058
3.9512e-02,0.39,0.36,0.135,0.066
3.9520e-02,0.39,0.36,0.135,0.066
3.9528e-02,0.39,0.36,0.135,0.066
3.9536e-02,0.39,0.36,0.135,0.066
3.9544e-02,0.39,0.36,0.115,0.066
3.9552e-02,0.39,0.36,0.115,0.058
3.9560e-02,0.39,0.36,0.135,0.066
3.9568e-02,0.39,0.36,0.135,0.066
3.9576e-02,0.39,0.36,0.115,0.074
3.9584e-02,0.39,0.32,0.135,0.074
3.9592e-02,0.35,0.36,0.135,0.066
3.9600e-02,0.39,0.36,0.135,0.066
3.9608e-02,0.39,0.36,0.135,0.074
3.9616e-02,0.39,0.36,0.135,0.066
3.9624e-02,0.43,0.36,0.135,0.066
3.9632e-02,0.39,0.4,0.135,0.066
3.9640e-02,0.39,0.36,0.135,0.066
3.9648e-02,0.43,0.36,0.115,0.066
3.9656e-02,0.39,0.36,0.135,0.066
3.9664e-02,0.39,0.36,0.135,0.066
3.9672e-02,0.39,0.36,0.135,0.058
3.9680e-02,0.39,0.36,0.135,0.066
3.9688e-02,0.39,0.36,0.135,0.066
3.9696e-02,0.39,0.32,0.135,0.074
3.9704e-02,0.39,0.36,0.135,0.066
3.9712e-02,0.39,0.36,0.135,0.074
3.9720e-02,0.39,0.36,0.135,0.066
3.9728e-02,0.39,0.36,0.135,0.066
3.9736e-02,0.39,0.36,0.135,0.066
3.9744e-02,0.39,0.36,0.135,0.066
3.9752e-02,0.39,0.36,0.135,0.058
3.9760e-02,0.39,0.36,0.135,0.066
3.9768e-02,0.39,0.4,0.135,0.058
3.9776e-02,0.35,0.36,0.115,0.066
3.9784e-02,0.39,0.32,0.135,0.066
3.9792e-02,0.39,0.36,0.135,0.066
3.9800e-02,0.39,0.36,0.135,0.066
3.9808e-02,0.39,0.36,0.135,0.066
3.9816e-02,0.39,0.32,0.115,0.058
3.9824e-02,0.39,0.36,0.135,0.074
3.9832e-02,0.35,0.36,0.135,0.066
3.9840e-02,0.39,0.36,0.135,0.066
3.9848e-02,0.39,0.36,0.135,0.066
3.9856e-02,0.39,0.36,0.135,0.066
3.9864e-02,0.39,0.36,0.135,0.066
3.9872e-02,0.39,0.36,0.135,0.058
3.9880e-02,0.39,0.36,0.135,0.066
3.9888e-02,0.35,0.32,0.135,0.066
3.9896e-02,0.39,0.36,0.135,0.066
3.9904e-02,0.39,0.36,0.135,0.066
3.9912e-02,0.39,0.36,0.135,0.066
3.9920e-02,0.35,0.36,0.135,0.066
3.9928e-02,0.39,0.32,0.135,0.066
3.9936e-02,0.39,0.36,0.135,0.066
3.9944e-02,0.39,0.4,0.135,0.066
3.9952e-02,0.79,0.72,0.395,0.058
3.9960e-02,0.79,0.72,0.395,0.042
3.9968e-02,0.75,0.76,0.395,0.026
3.9976e-02,0.79,0.76,0.375,0.018
3.9984e-02,0.79,0.72,0.395,0.026
3.9992e-02,0.79,0.76,0.395,0.018
4.0000e-02,0.79,0.8,0.375,0.018
4.0008e-02,0.79,0.76,0.395,0.026
4.0016e-02,0.79,0.76,0.395,0.018
4.0024e-02,0.79,0.76,0.395,0.018
4.0032e-02,0.79,0.76,0.395,0.018
4.0040e-02,0.79,0.76,0.395,0.00999998
4.0048e-02,0.75,0.76,0.395,0.018
4.0056e-02,0.79,0.76,0.395,0.018
4.0064e-02,0.79,0.76,0.415,0.018
4.0072e-02,0.79,0.72,0.395,0.026
4.0080e-02,0.79,0.76,0.395,0.018
4.0088e-02,0.79,0.76,0.395,0.018
4.0096e-02,0.79,0.76,0.395,0.018
4.0104e-02,0.79,0.76,0.395,0.00999998
4.0112e-02,0.79,0.76,0.395,0.018
4.0120e-02,0.83,0.72,0.375,0.018
4.0128e-02,0.79,0.76,0.395,0.00999998
4.0136e-02,0.83,0.76,0.395,0.018
4.0144e-02,0.79,0.76,0.395,0.018
4.0152e-02,0.79,0.76,0.395,0.018
4.0160e-02,0.79,0.72,0.375,0.018
4.0168e-02,0.79,0.72,0.395,0.018
4.0176e-02,0.79,0.8,0.395,0.018
4.0184e-02,0.79,0.8,0.395,0.018
4.0192e-02,0.79,0.72,0.395,0.018
4.0200e-02,0.83,0.72,0.395,0.018
4.0208e-02,0.79,0.76,0.395,0.018
4.0216e-02,0.83,0.76,0.395,0.018
4.0224e-02,0.79,0.76,0.395,0.018
4.0232e-02,0.79,0.76,0.395,0.00999998
4.0240e-02,0.79,0.76,0.395,0.018
4.0248e-02,0.79,0.72,0.375,0.018
4.0256e-02,0.79,0.76,0.395,0.018
4.0264e-02,0.79,0.76,0.395,0.018
4.0272e-02,0.79,0.76,0.375,0.018
4.0280e-02,0.75,0.76,0.375,0.018
4.0288e-02,0.79,0.72,0.395,0.018
4.0296e-02,0.79,0.76,0.395,0.018
4.0304e-02,0.79,0.76,0.395,0.018
4.0312e-02,0.79,0.76,0.395,0.018
4.0320e-02,0.79,0.76,0.395,0.018
4.0328e-02,0.79,0.76,0.375,0.018
4.0336e-02,0.75,0.72,0.395,0.018
4.0344e-02,0.79,0.76,0.395,0.018
4.0352e-02,0.79,0.76,0.395,0.018
4.0360e-02,0.79,0.76,0.395,0.018
4.0368e-02,0.79,0.76,0.395,0.018
4.0376e-02,0.79,0.76,0.395,0.00999998
4.0384e-02,0.79,0.76,0.395,0.018
4.0392e-02,0.79,0.76,0.395,0.018
4.0400e-02,0.79,0.76,0.395,0.018
4.0408e-02,0.79,0.8,0.395,0.018
4.0416e-02,0.79,0.76,0.395,0.018
4.0424e-02,0.79,0.76,0.395,0.018
4.0432e-02,0.83,0.76,0.395,0.018
4.0440e-02,0.79,0.8,0.395,0.018
4.0448e-02,0.83,0.76,0.395,0.018
4.0456e-02,0.79,0.76,0.395,0.00999998
4.0464e-02,0.83,0.72,0.395,0.018
4.0472e-02,0.79,0.76,0.395,0.018
4.0480e-02,0.79,0.76,0.415,0.026
4.0488e-02,0.79,0.76,0.395,0.00999998
4.0496e-02,0.79,0.76,0.395,0.018
4.0504e-02,0.79,0.76,0.375,0.018
4.0512e-02,0.79,0.76,0.395,0.00999998
4.0520e-02,0.79,0.76,0.395,0.018
4.0528e-02,0.79,0.76,0.395,0.018
4.0536e-02,0.83,0.76,0.395,0.018
4.0544e-02,0.79,0.72,0.395,0.018
4.0552e-02,0.79,0.72,0.395,0.018
4.0560e-02,0.79,0.76,0.395,0.018
4.0568e-02,0.75,0.76,0.395,0.00999998
4.0576e-02,0.79,0.72,0.375,0.018
4.0584e-02,0.79,0.76,0.395,0.018
4.0592e-02,0.79,0.76,0.395,0.018
4.0600e-02,0.79,0.76,0.395,0.018
4.0608e-02,0.79,0.76,0.395,0.018
4.0616e-02,0.83,0.76,0.375,0.018
4.0624e-02,0.79,0.76,0.375,0.018
4.0632e-02,0.79,0.76,0.395,0.018
4.0640e-02,0.83,0.8,0.375,0.018
4.0648e-02,0.79,0.76,0.395,0.018
4.0656e-02,0.79,0.76,0.395,0.00999998
4.0664e-02,0.79,0.76,0.395,0.018
4.0672e-02,0.79,0.76,0.395,0.018
4.0680e-02,0.79,0.76,0.395,0.018
4.0688e-02,0.79,0.76,0.395,0.00999998
4.0696e-02,0.79,0.76,0.395,0.018
4.0704e-02,0.83,0.76,0.395,0.018
4.0712e-02,0.83,0.76,0.395,0.018
4.0720e-02,0.79,0.76,0.375,0.018
4.0728e-02,0.83,0.76,0.395,0.018
4.0736e-02,0.79,0.76,0.395,0.018
4.0744e-02,0.79,0.72,0.395,0.018
4.0752e-02,0.43,0.36,0.255,0.00999998
4.0760e-02,0.43,0.36,0.255,-0.014
4.0768e-02,0.39,0.4,0.255,-0.038
4.0776e-02,0.39,0.36,0.235,-0.00600002
4.0784e-02,0.39,0.32,0.255,-0.03
4.0792e-02,0.39,0.36,0.255,-0.03
4.0800e-02,0.35,0.36,0.255,-0.03
4.0808e-02,0.39,0.36,0.275,-0.03
4.0816e-02,0.39,0.36,0.255,-0.03
4.0824e-02,0.39,0.32,0.235,-0.022
4.0832e-02,0.39,0.32,0.255,-0.03
4.0840e-02,0.39,0.36,0.255,-0.03
4.0848e-02,0.39,0.32,0.255,-0.03
4.0856e-02,0.39,0.36,0.255,-0.03
4.0864e-02,0.39,0.36,0.255,-0.03
4.0872e-02,0.39,0.36,0.275,-0.03
4.0880e-02,0.39,0.36,0.255,-0.03
4.0888e-02,0.39,0.36,0.255,-0.03
4.0896e-02,0.39,0.36,0.255,-0.03
4.0904e-02,0.43,0.36,0.255,-0.03
4.0912e-02,0.39,0.36,0.235,-0.03
4.0920e-02,0.39,0.36,0.255,-0.03
4.0928e-02,0.43,0.32,0.255,-0.03
4.0936e-02,0.39,0.36,0.255,-0.03
4.0944e-02,0.39,0.36,0.255,-0.03
4.0952e-02,0.39,0.36,0.255,-0.03
4.0960e-02,0.39,0.36,0.255,-0.03
4.0968e-02,0.43,0.36,0.255,-0.03
4.0976e-02,0.39,0.32,0.275,-0.03
4.0984e-02,0.39,0.36,0.255,-0.03
4.0992e-02,0.35,0.36,0.255,-0.03
4.1000e-02,0.39,0.32,0.255,-0.03
4.1008e-02,0.39,0.36,0.255,-0.03
4.1016e-02,0.39,0.36,0.255,-0.03
4.1024e-02,0.39,0.36,0.255,-0.03
4.1032e-02,0.35,0.36,0.255,-0.03
4.1040e-02,0.39,0.36,0.255,-0.03
4.1048e-02,0.39,0.36,0.255,-0.03
4.1056e-02,0.39,0.36,0.235,-0.03
4.1064e-02,0.39,0.36,0.255,-0.03
4.1072e-02,0.39,0.36,0.255,-0.03
4.1080e-02,0.39,0.32,0.255,-0.03
4.1088e-02,0.39,0.32,0.255,-0.03
4.1096e-02,0.39,0.36,0.255,-0.03
4.1104e-02,0.39,0.32,0.255,-0.03
4.1112e-02,0.39,0.32,0.255,-0.03
4.1120e-02,0.43,0.32,0.255,-0.03
4.1128e-02,0.39,0.36,0.255,-0.03
4.1136e-02,0.39,0.36,0.255,-0.03
4.1144e-02,0.39,0.36,0.255,-0.03
4.1152e-02,0.43,0.36,0.255,-0.022
4.1160e-02,0.43,0.36,0.275,-0.03
4.1168e-02,0.43,0.4,0.235,-0.03
4.1176e-02,0.39,0.36,0.255,-0.03
4.1184e-02,0.35,0.36,0.255,-0.03
4.1192e-02,0.39,0.32,0.255,-0.03
4.1200e-02,0.43,0.36,0.255,-0.03
4.1208e-02,0.39,0.32,0.255,-0.03
4.1216e-02,0.39,0.36,0.255,-0.03
4.1224e-02,0.39,0.32,0.235,-0.03
4.1232e-02,0.39,0.36,0.255,-0.03
4.1240e-02,0.39,0.36,0.255,-0.03
4.1248e-02,0.39,0.36,0.255,-0.03
4.1256e-02,0.39,0.36,0.275,-0.03
4.1264e-02,0.39,0.36,0.255,-0.03
4.1272e-02,0.39,0.36,0.235,-0.03
4.1280e-02,0.35,0.36,0.255,-0.03
4.1288e-02,0.39,0.32,0.235,-0.03
4.1296e-02,0.35,0.36,0.255,-0.038
4.1304e-02,0.39,0.36,0.255,-0.03
4.1312e-02,0.39,0.36,0.255,-0.03
4.1320e-02,0.39,0.36,0.255,-0.038
4.1328e-02,0.39,0.36,0.255,-0.038
4.1336e-02,0.39,0.36,0.255,-0.03
4.1344e-02,0.39,0.36,0.255,-0.03
4.1352e-02,0.43,0.36,0.255,-0.03
4.1360e-02,0.39,0.32,0.255,-0.038
4.1368e-02,0.35,0.36,0.255,-0.03
4.1376e-02,0.39,0.36,0.255,-0.03
4.1384e-02,0.43,0.36,0.255,-0.03
4.1392e-02,0.39,0.36,0.255,-0.03
4.1400e-02,0.35,0.36,0.255,-0.03
4.1408e-02,0.39,0.32,0.255,-0.03
4.1416e-02,0.39,0.36,0.235,-0.03
4.1424e-02,0.39,0.36,0.235,-0.038
4.1432e-02,0.39,0.36,0.255,-0.03
4.1440e-02,0.39,0.36,0.255,-0.038
4.1448e-02,0.35,0.32,0.235,-0.03
4.1456e-02,0.39,0.36,0.255,-0.03
4.1464e-02,0.39,0.36,0.255,-0.03
4.1472e-02,0.39,0.4,0.255,-0.022
4.1480e-02,0.39,0.36,0.275,-0.03
4.1488e-02,0.39,0.36,0.235,-0.03
4.1496e-02,0.39,0.36,0.255,-0.03
4.1504e-02,0.75,0.72,0.395,0.018
4.1512e-02,0.79,0.76,0.395,0.042
4.1520e-02,0.83,0.72,0.395,-0.00600002
4.1528e-02,0.79,0.76,0.395,0.00199998
4.1536e-02,0.79,0.76,0.395,0.034
4.1544e-02,0.79,0.72,0.395,0.00999998
4.1552e-02,0.79,0.76,0.395,0.026
4.1560e-02,0.79,0.76,0.375,0.00999998
4.1568e-02,0.79,0.72,0.395,0.026
4.1576e-02,0.79,0.76,0.395,0.018
4.1584e-02,0.79,0.72,0.395,0.00999998
4.1592e-02,0.79,0.76,0.395,0.018
4.1600e-02,0.79,0.8,0.395,0.018
4.1608e-02,0.79,0.76,0.395,0.018
4.1616e-02,0.79,0.76,0.375,0.018
4.1624e-02,0.79,0.76,0.395,0.018
4.1632e-02,0.79,0.76,0.395,0.018
4.1640e-02,0.79,0.76,0.395,0.018
4.1648e-02,0.79,0.72,0.375,0.026
4.1656e-02,0.79,0.76,0.395,0.018
4.1664e-02,0.79,0.76,0.395,0.018
4.1672e-02,0.79,0.76,0.395,0.018
4.1680e-02,0.79,0.76,0.395,0.018
4.1688e-02,0.79,0.76,0.395,0.018
4.1696e-02,0.79,0.76,0.395,0.018
4.1704e-02,0.79,0.76,0.395,0.018
4.1712e-02,0.79,0.76,0.375,0.018
4.1720e-02,0.79,0.76,0.395,0.018
4.1728e-02,0.79,0.8,0.395,0.00999998
4.1736e-02,0.79,0.76,0.395,0.018
4.1744e-02,0.79,0.76,0.395,0.018
4.1752e-02,0.79,0.76,0.375,0.018
4.1760e-02,0.79,0.76,0.375,0.018
4.1768e-02,0.75,0.8,0.395,0.018
4.1776e-02,0.79,0.76,0.375,0.00999998
4.1784e-02,0.75,0.76,0.395,0.018
4.1792e-02,0.79,0.76,0.395,0.018
4.1800e-02,0.79,0.76,0.395,0.018
4.1808e-02,0.83,0.76,0.395,0.018
4.1816e-02,0.79,0.76,0.395,0.018
4.1824e-02,0.83,0.76,0.395,0.00999998
4.1832e-02,0.79,0.76,0.395,0.018
4.1840e-02,0.79,0.8,0.395,0.018
4.1848e-02,0.75,0.76,0.395,0.018
4.1856e-02,0.79,0.76,0.395,0.00999998
4.1864e-02,0.79,0.76,0.395,0.018
4.1872e-02,0.79,0.76,0.395,0.026
4.1880e-02,0.79,0.76,0.395,0.018
4.1888e-02,0.79,0.76,0.395,0.018
4.1896e-02,0.79,0.76,0.395,0.018
4.1904e-02,0.79,0.72,0.395,0.018
4.1912e-02,0.75,0.76,0.395,0.018
4.1920e-02,0.79,0.76,0.395,0.018
4.1928e-02,0.79,0.76,0.375,0.018
4.1936e-02,0.79,0.76,0.395,0.00999998
4.1944e-02,0.75,0.76,0.395,0.018
4.1952e-02,0.79,0.76,0.375,0.018
4.1960e-02,0.79,0.76,0.375,0.018
4.1968e-02,0.79,0.76,0.375,0.018
4.1976e-02,0.79,0.72,0.395,0.018
4.1984e-02,0.79,0.72,0.395,0.018
4.1992e-02,0.79,0.76,0.395,0.018
4.2000e-02,0.79,0.8,0.395,0.018
4.2008e-02,0.75,0.76,0.535,-0.182
4.2016e-02,0.79,0.76,0.515,-0.062
4.2024e-02,0.79,0.72,0.515,-0.00600002
4.2032e-02,0.83,0.76,0.535,-0.014
4.2040e-02,0.79,0.76,0.515,-0.054
4.2048e-02,0.43,0.36,0.395,-0.086
4.2056e-02,0.39,0.36,0.395,-0.134
4.2064e-02,0.39,0.36,0.395,-0.102
4.2072e-02,0.39,0.36,0.395,-0.126
4.2080e-02,0.39,0.36,0.395,-0.134
4.2088e-02,0.39,0.36,0.395,-0.126
4.2096e-02,0.43,0.32,0.375,-0.134
4.2104e-02,0.35,0.4,0.395,-0.134
4.2112e-02,0.39,0.36,0.395,-0.126
4.2120e-02,0.39,0.36,0.395,-0.126
4.2128e-02,0.39,0.36,0.395,-0.126
4.2136e-02,0.39,0.36,0.395,-0.134
4.2144e-02,0.39,0.36,0.375,-0.134
4.2152e-02,0.39,0.36,0.395,-0.134
4.2160e-02,0.39,0.32,0.375,-0.134
4.2168e-02,0.39,0.36,0.395,-0.134
4.2176e-02,0.39,0.36,0.395,-0.134
4.2184e-02,0.39,0.36,0.395,-0.126
4.2192e-02,0.35,0.36,0.395,-0.134
4.2200e-02,0.39,0.36,0.395,-0.126
4.2208e-02,0.43,0.36,0.395,-0.134
4.2216e-02,0.39,0.36,0.395,-0.126
4.2224e-02,0.39,0.32,0.395,-0.134
4.2232e-02,0.39,0.36,0.395,-0.126
4.2240e-02,0.39,0.36,0.395,-0.126
4.2248e-02,0.39,0.32,0.395,-0.126
4.2256e-02,0.39,0.32,0.395,-0.126
4.2264e-02,0.39,0.36,0.395,-0.126
4.2272e-02,0.39,0.36,0.395,-0.126
4.2280e-02,0.39,0.32,0.395,-0.126
4.2288e-02,0.39,0.36,0.395,-0.126
4.2296e-02,0.39,0.36,0.395,-0.126
4.2304e-02,0.39,0.4,0.395,-0.126
4.2312e-02,0.39,0.36,0.395,-0.126
4.2320e-02,0.39,0.36,0.395,-0.126
4.2328e-02,0.39,0.36,0.375,-0.126
4.2336e-02,0.39,0.36,0.395,-0.126
4.2344e-02,0.39,0.36,0.395,-0.126
4.2352e-02,0.39,0.36,0.395,-0.126
4.2360e-02,0.39,0.36,0.395,-0.126
4.2368e-02,0.39,0.36,0.395,-0.126
4.2376e-02,0.39,0.36,0.395,-0.126
4.2384e-02,0.39,0.36,0.395,-0.126
4.2392e-02,0.39,0.36,0.395,-0.126
4.2400e-02,0.39,0.36,0.395,-0.126
4.2408e-02,0.39,0.32,0.395,-0.126
4.2416e-02,0.39,0.36,0.395,-0.126
4.2424e-02,0.39,0.36,0.395,-0.126
4.2432e-02,0.39,0.36,0.395,-0.126
4.2440e-02,0.39,0.36,0.395,-0.126
4.2448e-02,0.43,0.36,0.395,-0.134
4.2456e-02,0.35,0.36,0.395,-0.126
4.2464e-02,0.39,0.36,0.395,-0.126
4.2472e-02,0.39,0.36,0.395,-0.134
4.2480e-02,0.43,0.36,0.395,-0.134
4.2488e-02,0.39,0.36,0.395,-0.126
4.2496e-02,0.39,0.4,0.395,-0.134
4.2504e-02,0.39,0.36,0.375,-0.126
4.2512e-02,0.39,0.4,0.395,-0.126
4.2520e-02,0.39,0.36,0.395,-0.126
4.2528e-02,0.39,0.36,0.375,-0.126
4.2536e-02,0.39,0.32,0.375,-0.134
4.2544e-02,0.43,0.36,0.395,-0.134
4.2552e-02,0.39,0.36,0.275,0.026
4.2560e-02,0.39,0.32,0.255,-0.11
4.2568e-02,0.39,0.36,0.255,-0.086
4.2576e-02,0.39,0.32,0.255,-0.054
4.2584e-02,0.43,0.36,0.255,-0.03
4.2592e-02,0.39,0.36,0.255,-0.00600002
4.2600e-02,0.39,0.36,0.255,-0.03
4.2608e-02,0.39,0.36,0.255,-0.038
4.2616e-02,0.39,0.36,0.255,-0.022
4.2624e-02,0.39,0.36,0.255,-0.038
4.2632e-02,0.39,0.36,0.255,-0.022
4.2640e-02,0.35,0.36,0.255,-0.03
4.2648e-02,0.39,0.36,0.255,-0.03
4.2656e-02,0.39,0.36,0.255,-0.03
4.2664e-02,0.39,0.36,0.255,-0.038
4.2672e-02,0.35,0.36,0.255,-0.03
4.2680e-02,0.39,0.36,0.275,-0.03
4.2688e-02,0.39,0.36,0.255,-0.03
4.2696e-02,0.39,0.36,0.235,-0.03
4.2704e-02,0.39,0.36,0.255,-0.03
4.2712e-02,0.39,0.36,0.255,-0.03
4.2720e-02,0.39,0.32,0.255,-0.03
4.2728e-02,0.39,0.36,0.255,-0.03
4.2736e-02,0.39,0.36,0.255,-0.03
4.2744e-02,0.35,0.36,0.255,-0.03
4.2752e-02,0.39,0.36,0.255,-0.03
4.2760e-02,0.39,0.36,0.255,-0.038
4.2768e-02,0.39,0.32,0.255,-0.038
4.2776e-02,0.35,0.32,0.235,-0.03
4.2784e-02,0.39,0.36,0.255,-0.03
4.2792e-02,0.35,0.36,0.255,-0.03
4.2800e-02,0.39,0.32,0.275,-0.03
4.2808e-02,0.43,0.32,0.255,-0.038
4.2816e-02,0.39,0.36,0.235,-0.03
4.2824e-02,0.39,0.36,0.255,-0.03
4.2832e-02,0.39,0.36,0.255,-0.03
4.2840e-02,0.39,0.36,0.255,-0.038
4.2848e-02,0.35,0.32,0.235,-0.03
4.2856e-02,0.39,0.36,0.255,-0.03
4.2864e-02,0.35,0.36,0.255,-0.03
4.2872e-02,0.39,0.36,0.255,-0.03
4.2880e-02,0.39,0.36,0.235,-0.03
4.2888e-02,0.39,0.32,0.235,-0.03
4.2896e-02,0.39,0.36,0.255,-0.03
4.2904e-02,0.39,0.36,0.255,-0.03
4.2912e-02,0.39,0.32,0.255,-0.03
4.2920e-02,0.35,0.36,0.255,-0.03
4.2928e-02,0.39,0.32,0.255,-0.03
4.2936e-02,0.39,0.32,0.255,-0.03
4.2944e-02,0.35,0.36,0.255,-0.03
4.2952e-02,0.39,0.36,0.255,-0.03
4.2960e-02,0.43,0.36,0.255,-0.03
4.2968e-02,0.39,0.36,0.255,-0.03
4.2976e-02,0.39,0.36,0.255,-0.03
4.2984e-02,0.39,0.32,0.255,-0.03
4.2992e-02,0.39,0.36,0.255,-0.03
4.3000e-02,0.39,0.4,0.255,-0.03
4.3008e-02,0.39,0.36,0.255,-0.03
4.3016e-02,0.39,0.32,0.255,-0.03
4.3024e-02,0.39,0.36,0.255,-0.03
4.3032e-02,0.39,0.36,0.255,-0.03
4.3040e-02,0.39,0.36,0.235,-0.03
4.3048e-02,0.39,0.36,0.255,-0.03
4.3056e-02,0.39,0.36,0.255,-0.03
4.3064e-02,0.39,0.36,0.255,-0.03
4.3072e-02,0.39,0.36,0.255,-0.03
4.3080e-02,0.39,0.36,0.255,-0.03
4.3088e-02,0.39,0.36,0.255,-0.03
4.3096e-02,0.39,0.36,0.255,-0.038
4.3104e-02,0.35,0.36,0.255,-0.03
4.3112e-02,0.39,0.36,0.255,-0.03
4.3120e-02,0.39,0.36,0.255,-0.038
4.3128e-02,0.39,0.36,0.255,-0.038
4.3136e-02,0.39,0.36,0.255,-0.03
4.3144e-02,0.39,0.36,0.255,-0.03
4.3152e-02,0.35,0.32,0.255,-0.03
4.3160e-02,0.39,0.36,0.255,-0.038
4.3168e-02,0.39,0.36,0.255,-0.03
4.3176e-02,0.39,0.36,0.255,-0.03
4.3184e-02,0.35,0.36,0.255,-0.03
4.3192e-02,0.39,0.36,0.235,-0.03
4.3200e-02,0.39,0.36,0.235,-0.03
4.3208e-02,0.39,0.36,0.255,-0.03
4.3216e-02,0.39,0.32,0.255,-0.03
4.3224e-02,0.39,0.36,0.255,-0.03
4.3232e-02,0.39,0.36,0.235,-0.03
4.3240e-02,0.39,0.36,0.255,-0.03
4.3248e-02,0.39,0.36,0.255,-0.03
4.3256e-02,0.39,0.36,0.255,-0.03
4.3264e-02,0.39,0.36,0.255,-0.03
4.3272e-02,0.39,0.32,0.255,-0.03
4.3280e-02,0.35,0.36,0.255,-0.03
4.3288e-02,0.39,0.36,0.255,-0.03
4.3296e-02,0.35,0.36,0.255,-0.03
4.3304e-02,0.39,0.36,0.395,-0.014
4.3312e-02,0.39,0.36,0.395,-0.086
4.3320e-02,0.39,0.36,0.395,-0.198
4.3328e-02,0.39,0.36,0.395,-0.206
4.3336e-02,0.39,0.36,0.395,-0.182
4.3344e-02,0.39,0.36,0.395,-0.15
4.3352e-02,0.39,0.36,0.395,-0.11
4.3360e-02,0.39,0.4,0.395,-0.126
4.3368e-02,0.39,0.32,0.395,-0.142
4.3376e-02,0.39,0.36,0.395,-0.118
4.3384e-02,0.39,0.36,0.395,-0.142
4.3392e-02,0.39,0.36,0.395,-0.126
4.3400e-02,0.39,0.36,0.395,-0.126
4.3408e-02,0.39,0.4,0.395,-0.126
4.3416e-02,0.39,0.36,0.395,-0.134
4.3424e-02,0.39,0.4,0.395,-0.134
4.3432e-02,0.39,0.36,0.395,-0.126
4.3440e-02,0.39,0.36,0.395,-0.134
4.3448e-02,0.39,0.36,0.395,-0.134
4.3456e-02,0.39,0.36,0.375,-0.134
4.3464e-02,0.39,0.36,0.395,-0.126
4.3472e-02,0.39,0.36,0.395,-0.126
4.3480e-02,0.39,0.32,0.375,-0.134
4.3488e-02,0.43,0.36,0.395,-0.126
4.3496e-02,0.39,0.36,0.395,-0.134
4.3504e-02,0.39,0.36,0.395,-0.126
4.3512e-02,0.39,0.36,0.395,-0.134
4.3520e-02,0.39,0.36,0.395,-0.134
4.3528e-02,0.39,0.36,0.395,-0.134
4.3536e-02,0.39,0.36,0.395,-0.134
4.3544e-02,0.35,0.36,0.375,-0.134
4.3552e-02,0.39,0.4,0.395,-0.134
